dataset_version,compound_source,compound_id,compound_name,smiles,rdkit_parse_ok,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,clogp_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,descriptor_pc1,descriptor_pc2
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0045,Papulacandin B 10-OCH2CONH2 derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(OCC(N)=O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,107,957.4358143040001,1.970800000000001,303.67999999999995,9,18,24,68,19,4,1,0.5306122448979592,0,13,0,-1.377055,-0.310484
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0046,Papulacandin B 10-OCH2CONHCH3 derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(OCC(=O)NC)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,109,971.4514643680001,2.231500000000002,289.68999999999994,9,18,24,69,19,4,1,0.54,0,13,0,-1.396657,-0.320101
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0047,Papulacandin B 10-OCH2CON(CH3)2 derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(OCC(=O)N(C)C)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,109,985.467114432,2.573700000000002,280.9,8,18,24,70,19,4,1,0.5490196078431373,0,13,0,-1.343156,-0.336252
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0048,Papulacandin B 10-OCH2CO-thienyl derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(OCC(=O)c4cccs4)c32)[C@@H]1O,yes,O=C(COc1cccc2c1[C@]1(CC[C@H](O[C@H]3CCCCO3)CO1)OC2)c1cccs1,116,1024.412636336,4.4299000000000035,277.65999999999997,8,19,25,72,19,5,2,0.49056603773584906,0,13,0,-1.273874,0.815255
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0049,"Papulacandin B 11,13-dimorpholinomethylene derivative",CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3c(CN4CCOCC4)c(O)c(CN4CCOCC4)c(O)c32)[C@@H]1O,yes,c1c(CN2CCOCC2)cc2c(c1CN1CCOCC1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,108,1098.551178404,2.4767000000000032,296.53000000000003,9,21,25,78,21,6,1,0.6140350877192983,0,13,0,-2.001136,0.60718
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0050,Papulacandin B 11-dimethylaminomethylene 12-OCH3 derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(OC)c(CN(C)C)c(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,108,971.487849876,3.176900000000002,263.83,8,18,24,69,18,4,1,0.5686274509803921,0,13,0,-1.208225,-0.409259
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0051,Papulacandin B 11-morpholinomethylene derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)c(CN4CCOCC4)c(O)c32)[C@@H]1O,yes,c1cc2c(cc1CN1CCOCC1)[C@]1(CC[C@H](O[C@H]3CCCCO3)CO1)OC2,111,999.4827644960001,2.644500000000002,284.06,9,19,23,71,19,5,1,0.5769230769230769,0,13,0,-1.509719,0.133134
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0052,Papulacandin B 11-piperidinomethylene derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)c(CN4CCCCC4)c(O)c32)[C@@H]1O,yes,c1cc2c(cc1CN1CCCCC1)[C@]1(CC[C@H](O[C@H]3CCCCO3)CO1)OC2,110,997.50349994,3.7982000000000027,274.83,9,18,23,71,18,5,1,0.5849056603773585,0,13,0,-1.315533,0.080201
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0053,Papulacandin B 11-NH2 10-OCH3 derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)c(N)c(OC)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,105,929.440899684,2.697500000000001,286.61,9,18,22,66,18,4,1,0.5416666666666666,0,13,0,-1.113488,-0.342235
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0054,Papulacandin B 11-NHSO2CH3 derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)c(NS(C)(=O)=O)c(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,108,993.4027999240002,2.1838,317.76,10,19,23,69,21,4,1,0.5416666666666666,0,13,0,-1.611187,-0.257331
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0055,Papulacandin B 11-amino-imidazolidone derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)c(NC(=O)N4CCNC4=O)c(O)c32)[C@@H]1O,yes,O=C1NCCN1C(=O)Nc1ccc2c(c1)[C@]1(CC[C@H](O[C@H]3CCCCO3)CO1)OC2,117,1027.452526988,2.3694,333.03,11,19,22,73,22,5,1,0.5294117647058824,0,13,0,-1.896953,0.338082
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0056,Papulacandin B 6-tosyl derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](COS(=O)(=O)c2ccc(C)cc2)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,O=S(=O)(OC[C@H]1O[C@@]2(CC[C@@H]1O[C@H]1CCCCO1)OCc1ccccc12)c1ccccc1,110,1054.42320102,4.5339200000000055,294.72999999999996,8,19,24,74,20,5,2,0.48148148148148145,0,13,0,-1.270149,0.87089
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0057,Papulacandin B 6-azido derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CN=[N+]=[N-])O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,105,925.4208329359999,4.130300000000007,300.12,8,17,22,66,19,4,1,0.5319148936170213,0,13,0,-0.964971,-0.333583
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0058,Papulacandin B 6-N-methylpiperazinyl derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CN2CCN(C)CC2)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)[C@@H](CN2CCNCC2)O1,106,982.503834288,3.0674000000000032,257.84,8,18,22,70,18,5,1,0.5769230769230769,0,13,0,-1.151395,0.092963
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0059,Papulacandin B 6-N-formylpiperazinyl derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CN2CCN(C=O)CC2)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)[C@@H](CN2CCNCC2)O1,109,996.4830988440001,2.5940000000000003,274.90999999999997,8,18,23,71,19,5,1,0.5576923076923077,0,13,0,-1.339897,0.150904
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0060,Papulacandin B 6-N-methylthiotetrazolinyl derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CSc2nnnn2C)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)[C@@H](CSc2nnn[nH]2)O1,114,998.419453032,3.135800000000001,294.96,8,20,23,70,21,5,2,0.5306122448979592,0,13,0,-1.421248,0.795053
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0061,Papulacandin B 6-acetyl derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](COC(C)=O)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,99,942.4249152720001,3.383100000000001,277.65999999999997,8,18,22,67,18,4,1,0.5306122448979592,0,13,0,-0.927523,-0.337629
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0062,Papulacandin B 6-succinyl derivative,CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\C=C\[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](COC(=O)CCC(=O)O)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,104,1000.4303945760001,3.228000000000001,314.96,9,19,25,71,20,4,1,0.5294117647058824,0,13,0,-1.478724,-0.291647
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0063,"L-687,781",CC[C@H](C)CC/C=C/C=C(\C)[C@@H](O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/C=C\CC[C@H](O)CC)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,96,902.4300006520001,3.036300000000001,271.59,9,17,22,64,17,4,1,0.574468085106383,0,13,0,-0.825996,-0.480955
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0064,BU-4794F,CCC/C=C/C=C/C=C/C(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(=O)/C=C/C=C/CC(O)/C=C/C=C/C=C/CCC)[C@@H](O)[C@@]3(OCc4cc(O)cc(O)c43)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,86,854.3724857760002,2.981400000000001,251.35999999999996,8,16,20,61,16,4,1,0.4666666666666667,0,10,1,-0.123631,-0.541678
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0065,Mer-WF3010,C/C=C/C=C/C=C/C(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(=O)/C=C/C=C/C[C@H](O)/C(C)=C/C=C/CC[C@@H](C)CC)[C@@H](O)[C@@]3(OCc4cc(O)cc(O)c43)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,97,856.3881358400002,3.0613000000000015,251.35999999999996,8,16,19,61,16,4,1,0.5111111111111111,0,12,0,-0.350226,-0.369336
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0066,Fusacandin A,CCCCC/C=C\C=C\C(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(=O)/C=C/C=C/C[C@H](O)/C=C/C=C/CCCCC)[C@@H](O)[C@H](c3c(O)cc(O)cc3CO)O[C@@H]2CO)[C@H](OC2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,yes,c1ccc([C@H]2CC[C@H](O[C@@H]3OCCC[C@H]3OC3CCCCO3)CO2)cc1,87,1022.4722593880003,1.1040000000000008,341.51,12,21,27,72,21,4,1,0.6078431372549019,0,15,1,-2.040909,-0.609456
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0067,Fusacandin B,CCCCC/C=C/C=C/C(O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1OC1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,c1ccc([C@H]2CC[C@H](O[C@@H]3OCCC[C@H]3OC3CCCCO3)CO2)cc1,81,872.3677943200001,-2.139599999999996,335.44,13,20,20,61,20,4,1,0.6341463414634146,0,14,2,-1.599807,-0.845108
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0068,Saricandin,CCCCC/C=C/C=C/C(O)C/C=C/C=C/C(=O)O[C@H]1[C@H](O[C@@H]2O[C@H](COC(=O)/C=C/c3ccccc3)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@]2(OCc3cc(O)cc(O)c32)[C@@H]1O,yes,O=C(/C=C/c1ccccc1)OC[C@@H]1CCC[C@H](O[C@H]2CC[C@@]3(OCc4ccccc43)OC2)O1,98,838.3411856480001,2.4500999999999995,251.35999999999996,8,16,18,60,16,5,2,0.45454545454545453,0,10,1,-0.098982,0.563119
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0069,BE-29602,CCCCC/C=C\C=C\C(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(=O)/C=C/C=C/CC(O)/C=C/C=C/CCCCC)[C@@H](O)[C@@]3(OCc4cc(O)cc(O)c43)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,yes,c1ccc2c(c1)CO[C@@]21CC[C@H](O[C@H]2CCCCO2)CO1,88,858.4037859040002,3.4294000000000024,251.35999999999996,8,16,22,61,16,4,1,0.5555555555555556,0,10,1,-0.295356,-0.756026
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0070,Furanocandin,CCCCC/C=C/C=C/C(O)C/C=C/C=C/C(=O)OC1C(O)C(c2c(O)cc(O)cc2CO)OC(CO)C1OC1OC(C(O)COC(=O)/C=C/C=C\CCC(O)CC)C(O)C1O,yes,c1ccc(C2CCC(OC3CCCO3)CO2)cc1,92,876.414350588,2.2506,282.59,10,17,25,62,17,3,1,0.5555555555555556,0,0,12,-0.689669,-3.380241
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0071,Fusacandin analog 6a,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)/C=C/C=C/CCCCCC)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,c1ccc([C@H]2CC[C@H](O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)CO2)cc1,88,1036.4879094520002,1.4941000000000013,341.51,12,21,28,73,21,4,1,0.6153846153846154,0,16,0,-2.114024,-0.436791
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0072,Fusacandin analog 6b,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,c1ccc([C@H]2CC[C@H](O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)CO2)cc1,89,914.3783590040002,-1.5687999999999953,341.51,12,21,21,64,21,4,1,0.627906976744186,0,16,0,-1.865573,-0.389267
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0073,Fusacandin analog 6c,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)CCCCCCCCC)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,c1ccc([C@H]2CC[C@H](O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)CO2)cc1,91,1026.5035595160002,1.5520000000000014,341.51,12,21,29,72,21,4,1,0.6862745098039216,0,16,0,-2.243703,-0.599697
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0074,Fusacandin analog 6d,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccccc1,94,976.3940090680002,-0.2748999999999978,341.51,12,21,22,69,21,5,2,0.5416666666666666,0,16,0,-1.796682,0.831413
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0075,Fusacandin analog 6e,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccc(CCCC)cc2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccccc1,98,1032.4566093240003,1.0677000000000012,341.51,12,21,25,73,21,5,2,0.5769230769230769,0,16,0,-2.015909,0.742803
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0076,Fusacandin analog 6f,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccc3ccccc3c2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccc2ccccc2c1,98,1026.4096591320001,0.8783000000000001,341.51,12,21,22,73,21,6,3,0.5,0,16,0,-1.714626,1.969892
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0077,Fusacandin analog 6g,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2cccc3ccccc23)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1cccc2ccccc12,99,1026.4096591320001,0.8783000000000001,341.51,12,21,22,73,21,6,3,0.5,0,16,0,-1.728673,1.972665
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0078,Fusacandin analog 6h,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccc3c(c2)-c2ccccc2-3)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccc2c(c1)-c1ccccc1-2,99,1050.4096591320001,1.3724999999999985,341.51,12,21,22,75,21,7,3,0.48148148148148145,0,16,0,-1.735266,2.503224
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0079,Fusacandin analog 6i,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2cc3ccccc3c3ccccc23)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1cc2ccccc2c2ccccc12,100,1076.4253091960002,2.031499999999999,341.51,12,21,22,77,21,7,4,0.4642857142857143,0,16,0,-1.611339,3.090772
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0080,Fusacandin analog 6j,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccc(-c3ccccc3)cc2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccc(-c2ccccc2)cc1,98,1052.4253091960002,1.392099999999999,341.51,12,21,23,75,21,6,3,0.48148148148148145,0,16,0,-1.746307,2.003249
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0081,Fusacandin analog 6k,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccc(-c3ccc(-c4ccccc4)cc3)cc2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,98,1128.456609324,3.0591000000000013,341.51,12,21,24,81,21,7,4,0.43333333333333335,0,16,0,-1.653622,3.13962
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0082,Fusacandin analog 6l,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccc(Oc3ccccc3)cc2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccc(Oc2ccccc2)cc1,100,1068.4202238160003,1.5173999999999985,350.74,12,22,24,76,22,6,3,0.48148148148148145,0,16,0,-1.937826,2.023159
papulacandin_external_fks_space_v0_1,papulacandin_core,PAPU-0083,Fusacandin analog 6m,CCCCC/C=C/C=C/[C@@H](O)C/C=C/C=C/C(=O)O[C@@H]1[C@@H](O)[C@H](c2c(O)cc(O)cc2CO)O[C@H](CO)[C@H]1O[C@@H]1O[C@H](COC(=O)c2ccc(-c3ccc(CC)cc3)cc2)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,yes,O=C(OC[C@@H]1CC[C@@H](O[C@H]2CCCCO2)[C@H](O[C@H]2CC[C@H](c3ccccc3)OC2)O1)c1ccc(-c2ccccc2)cc1,99,1080.4566093240003,1.9544999999999981,341.51,12,21,24,77,21,6,3,0.5,0,16,0,-1.833411,1.964659
