external_compound_id,preferred_name,auto_review_confidence,auto_fks1_specificity,external_training_role,label_weight_external_pretraining,rdkit_parse_ok,canonical_smiles_rdkit,inchikey_rdkit,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,saturated_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,double_bonds_unassigned_ez_rdkit
EXT-FKS-0214,CHEMBL1790210,medium,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_known_family_source_check,0.5,yes,C/C=C1/NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CCN)NC(=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCCCC)COC(=O)[C@H]([C@H](O)CCl)NC(=O)[C@H]([C@H](O)C(=O)O)NC1=O,KZSKIDBMTSZKLE-DUDBAINESA-N,C53H91ClN12O19,C=C1NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CCOC(=O)CNC(=O)CNC1=O,93,1234.621196372,1235.8289999999997,-4.379000000000017,304.5573000000002,521.78,18,20,30,85,32,1,0,1,1,0.7358490566037735,0,12,12,0,0
EXT-FKS-0218,CHEMBL412839,medium,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_known_family_source_check,0.5,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](OCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CCN)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,LJKPFWANICWKBY-QNYRWOSYSA-N,C52H87N9O16,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,100,1093.6270777040002,1094.315,-2.884900000000003,278.1376999999996,409.22999999999996,15,18,23,77,25,4,1,3,3,0.75,0,16,14,2,0
EXT-FKS-0219,CHEMBL412976,medium,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_known_family_source_check,0.5,yes,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](OCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,GEJINPNVLFURRC-INERLFPESA-N,C52H85N9O17,O=C1CCCCNC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CCc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)CN1,103,1107.6063422600002,1108.2980000000002,-3.3583000000000056,278.27769999999964,426.3,15,18,23,78,26,4,1,3,3,0.7307692307692307,0,16,14,2,0
EXT-FKS-0222,CHEMBL1684735,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)c3ccccn3)CC2)cnn1-c1ccccc1,FQMWXJLWLYJZCP-UHFFFAOYSA-N,C24H27N5O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)c3ccccn3)CC2)cnn1-c1ccccc1,54,481.1783753440001,481.5780000000002,2.4597999999999995,127.92680000000003,97.63,0,7,6,34,10,5,3,2,2,0.375,0,0,0,0,0
EXT-FKS-0223,CHEMBL1684736,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CS(=O)(=O)N1CCN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCC2)CC1,GKFXYFGFTRLRRI-UHFFFAOYSA-N,C20H26N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,48,418.1674763119999,418.5190000000004,1.635499999999999,111.34780000000006,84.74000000000001,0,6,5,29,9,4,2,2,2,0.5,0,0,0,0,0
EXT-FKS-0224,CHEMBL1684738,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(C2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,AGNVZANKXXDAQI-UHFFFAOYSA-N,C27H32N4O3S,O=c1c(C2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,51,492.21951188400004,492.6450000000002,3.9322000000000035,138.51179999999988,75.51000000000002,0,5,6,35,8,5,3,2,2,0.4074074074074074,0,0,0,0,0
EXT-FKS-0225,CHEMBL1684739,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,UXWIXISQOYNQFJ-UHFFFAOYSA-N,C27H32N4O4S,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,53,508.214426504,508.64400000000023,3.5960000000000027,140.18679999999986,84.74000000000001,0,6,7,36,9,5,3,2,2,0.4074074074074074,0,0,0,0,0
EXT-FKS-0226,CHEMBL1684740,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,ZSHWMAHJZIDZDV-UHFFFAOYSA-N,C26H30N4O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,52,494.19877644,494.61700000000025,3.2059000000000015,135.5697999999999,84.74000000000001,0,6,7,35,9,5,3,2,2,0.38461538461538464,0,0,0,0,0
EXT-FKS-0227,CHEMBL1684741,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCOCCCNc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,NKAHVNIWQOFVPE-UHFFFAOYSA-N,C26H33N5O4S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,58,511.22532553600007,511.64800000000025,2.723,142.28549999999984,96.77000000000001,1,7,11,36,10,4,3,1,1,0.38461538461538464,0,0,0,0,0
EXT-FKS-0228,CHEMBL1684742,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,OCKYDJCTBIRFEU-UHFFFAOYSA-N,C28H36N4O3S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,52,508.25081201200004,508.6880000000002,4.397400000000004,145.14879999999982,75.51,0,5,11,36,8,4,3,1,1,0.42857142857142855,0,0,0,0,0
EXT-FKS-0229,CHEMBL1684743,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,VHCRXCFKPSHOPU-UHFFFAOYSA-N,C28H36N4O4S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,55,524.245726632,524.6870000000002,4.233700000000003,146.9397999999998,84.74000000000001,0,6,12,37,9,4,3,1,1,0.42857142857142855,0,0,0,0,0
EXT-FKS-0230,CHEMBL1684745,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCSc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,TVJCKLPNTDOZMX-UHFFFAOYSA-N,C28H36N4O3S2,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,56,540.222883012,540.7550000000003,4.9470000000000045,152.16879999999972,75.51,0,6,12,37,9,4,3,1,1,0.42857142857142855,0,0,0,0,0
EXT-FKS-0231,CHEMBL1684746,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCC[S+]([O-])c1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,MXGOCUVMYFAMEX-UHFFFAOYSA-N,C28H36N4O4S2,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,58,556.217797632,556.7540000000002,3.962500000000003,152.7201999999997,98.57,0,6,12,38,10,4,3,1,1,0.42857142857142855,0,1,0,1,0
EXT-FKS-0232,CHEMBL1684747,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCCS(=O)(=O)c1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2ccccc2)c1=O,GXDKXMMTTBUAIL-UHFFFAOYSA-N,C28H36N4O5S2,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,55,572.2127122520001,572.7530000000003,3.628600000000003,153.4975999999997,109.65,0,7,12,39,11,4,3,1,1,0.42857142857142855,0,0,0,0,0
EXT-FKS-0233,CHEMBL1684748,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC1CN(S(=O)(=O)Cc2ccccc2)CCN1c1cnn(-c2ccccc2)c(=O)c1OC1CCCCC1,JIQPKWRFTBEWJX-UHFFFAOYSA-N,C28H34N4O4S,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,59,522.2300765680001,522.6710000000003,3.9845000000000033,144.78179999999983,84.74000000000001,0,6,7,37,9,5,3,2,2,0.42857142857142855,0,1,0,1,0
EXT-FKS-0234,CHEMBL1684749,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,C[C@@H]1CN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCCC2)CCN1S(=O)(=O)Cc1ccccc1,KEZNHCHVWILAOL-JOCHJYFZSA-N,C28H34N4O4S,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,59,522.230076568,522.6710000000005,3.9845000000000033,144.78179999999983,84.74000000000001,0,6,7,37,9,5,3,2,2,0.42857142857142855,0,1,1,0,0
EXT-FKS-0235,CHEMBL1684750,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,C[C@H]1CN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCCC2)CCN1S(=O)(=O)Cc1ccccc1,KEZNHCHVWILAOL-QFIPXVFZSA-N,C28H34N4O4S,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,59,522.230076568,522.6710000000005,3.9845000000000033,144.78179999999983,84.74000000000001,0,6,7,37,9,5,3,2,2,0.42857142857142855,0,1,1,0,0
EXT-FKS-0236,CHEMBL1684880,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCCC2)c(N2CC3CC2CN3S(=O)(=O)Cc2ccccc2)cnn1-c1ccccc1,HAVOJLUPXNKDIA-UHFFFAOYSA-N,C28H32N4O4S,O=c1c(OC2CCCCC2)c(N2CC3CC2CN3S(=O)(=O)Cc2ccccc2)cnn1-c1ccccc1,58,520.214426504,520.6550000000002,3.736900000000003,142.6457999999998,84.74000000000001,0,6,7,37,9,6,3,3,3,0.42857142857142855,0,2,0,2,0
EXT-FKS-0237,CHEMBL1684881,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccn3)CC2)cnn1-c1ccccc1,WHHXHILONURIJR-UHFFFAOYSA-N,C25H29N5O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccn3)CC2)cnn1-c1ccccc1,57,495.1940254080001,495.60500000000025,2.6009,133.36479999999995,97.63,0,7,7,35,10,5,3,2,2,0.4,0,0,0,0,0
EXT-FKS-0238,CHEMBL1684882,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cccnc3)CC2)cnn1-c1ccccc1,CASIUAKMOOLEBE-UHFFFAOYSA-N,C25H29N5O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3cccnc3)CC2)cnn1-c1ccccc1,58,495.1940254080001,495.60500000000025,2.6009,133.36479999999995,97.63,0,7,7,35,10,5,3,2,2,0.4,0,0,0,0,0
EXT-FKS-0239,CHEMBL1684883,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)c3ccccc3)CC2)cnn1-c1ccccc1,UTOCOKFXNJUQML-UHFFFAOYSA-N,C25H28N4O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)c3ccccc3)CC2)cnn1-c1ccccc1,49,480.183126376,480.5900000000002,3.0648000000000017,130.1318,84.74000000000001,0,6,6,34,9,5,3,2,2,0.36,0,0,0,0,0
EXT-FKS-0240,CHEMBL1684884,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3ccccc3)c(=O)c2OC2CCCC2)CC1,DQHLCDHTMHQORA-UHFFFAOYSA-N,C22H30N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,51,446.1987764399999,446.5730000000004,2.4140999999999995,120.55980000000007,84.74000000000001,0,6,6,31,9,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0241,CHEMBL1684885,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(C3CCCCC3)c(=O)c2OC2CCCC2)CC1,DVVMAGQLCADPTB-UHFFFAOYSA-N,C22H36N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1C1CCCCC1,49,452.2457266319999,452.6210000000005,2.9301000000000004,121.34480000000006,84.74000000000001,0,6,6,31,9,4,1,3,3,0.8181818181818182,0,0,0,0,0
EXT-FKS-0242,CHEMBL1684886,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccnc3)c(=O)c2OC2CCCC2)CC1,QNBRNFREOQWZAW-UHFFFAOYSA-N,C21H29N5O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1cccnc1,55,447.19402540799996,447.5610000000004,1.8090999999999988,118.35480000000005,97.63000000000001,0,7,6,31,10,4,2,2,2,0.5714285714285714,0,0,0,0,0
EXT-FKS-0243,CHEMBL1684887,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3nccs3)c(=O)c2OC2CCCC2)CC1,KCELRDOPJWBXIF-UHFFFAOYSA-N,C19H27N5O4S2,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1nccs1,56,453.15044634399993,453.5900000000004,1.870599999999999,116.23180000000005,97.63000000000001,0,8,6,30,11,4,2,2,2,0.631578947368421,0,0,0,0,0
EXT-FKS-0244,CHEMBL1684888,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(F)c3)c(=O)c2OC2CCCC2)CC1,IINZLWKFWGEANY-UHFFFAOYSA-N,C22H29FN4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,56,464.18935462799993,464.5630000000004,2.5532000000000004,120.51780000000005,84.74000000000001,0,6,6,32,10,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0245,CHEMBL1684889,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(Cl)c3)c(=O)c2OC2CCCC2)CC1,YAHQVPCQFKMMBM-UHFFFAOYSA-N,C22H29ClN4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,56,480.15980408799993,481.01800000000037,3.067500000000001,125.56980000000007,84.74000000000001,0,6,6,32,10,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0246,CHEMBL1684890,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(F)c3)c(=O)c2OC2CCCC2)CC1,SYTUICNIXKADNT-UHFFFAOYSA-N,C22H28F2N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,54,482.1799328159999,482.5530000000004,2.6923000000000004,120.47580000000005,84.74000000000001,0,6,6,33,11,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0247,CHEMBL1684891,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(Cl)c3)c(=O)c2OC2CCCC2)CC1,ICGWQYPBWJLEEE-UHFFFAOYSA-N,C22H28ClFN4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,58,498.1503822759999,499.0080000000004,3.2066000000000017,125.52780000000006,84.74000000000001,0,6,6,33,11,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0248,CHEMBL1684892,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(Cl)cc(Cl)c3)c(=O)c2OC2CCCC2)CC1,FYWQMMQDNIDDRZ-UHFFFAOYSA-N,C22H28Cl2N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,53,514.120831736,515.4630000000003,3.720900000000002,130.57980000000003,84.74000000000001,0,6,6,33,11,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0249,CHEMBL1684893,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(O)c3)c(=O)c2OC2CCCC2)CC1,KNXPEVDXRBRBHA-UHFFFAOYSA-N,C22H30N4O5S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,56,462.1936910599999,462.5720000000004,2.119699999999999,122.22460000000005,104.97000000000001,1,7,6,32,10,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0250,CHEMBL1684894,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(N)c3)c(=O)c2OC2CCCC2)CC1,NSJSJOQFTUSIML-UHFFFAOYSA-N,C22H31N5O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,57,461.20967547199996,461.5880000000004,1.9962999999999984,124.97220000000006,110.76,1,7,6,32,10,4,2,2,2,0.5454545454545454,0,0,0,0,0
EXT-FKS-0251,CHEMBL1684895,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(F)c3)c(=O)c2OC2CCC(F)C2)CC1,IIYRCYKWLXYHME-UHFFFAOYSA-N,C22H28F2N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,60,482.1799328159999,482.55300000000034,2.5012000000000008,120.79680000000005,84.74000000000001,0,6,6,33,11,4,2,2,2,0.5454545454545454,0,2,0,2,0
EXT-FKS-0252,CHEMBL1684896,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cccc(F)c3)c(=O)c2OC2CCC(F)(F)C2)CC1,MNCNNPYUCKJSQH-UHFFFAOYSA-N,C22H27F3N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,61,500.17051100399993,500.54300000000035,2.798400000000001,120.84780000000005,84.74000000000001,0,6,6,34,12,4,2,2,2,0.5454545454545454,0,1,0,1,0
EXT-FKS-0253,CHEMBL1684897,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(F)c3)c(=O)c2OC2CCC(F)C2)CC1,WRTLWHJYYOYYFJ-UHFFFAOYSA-N,C22H27F3N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,58,500.17051100399993,500.54300000000035,2.6403000000000008,120.75480000000005,84.74000000000001,0,6,6,34,12,4,2,2,2,0.5454545454545454,0,2,0,2,0
EXT-FKS-0254,CHEMBL1684898,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CC(C)S(=O)(=O)N1CCN(c2cnn(-c3cc(F)cc(F)c3)c(=O)c2OC2CCC(F)(F)C2)CC1,PVBAILBGTLOSEF-UHFFFAOYSA-N,C22H26F4N4O4S,O=c1c(OC2CCCC2)c(N2CCNCC2)cnn1-c1ccccc1,59,518.161089192,518.5330000000002,2.937500000000001,120.80580000000005,84.74000000000001,0,6,6,35,13,4,2,2,2,0.5454545454545454,0,1,0,1,0
EXT-FKS-0255,CHEMBL1770155,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCOCCOc1cc(-c2ccccc2)nnc1N1CCN(S(=O)(=O)Cc2ccccc2)CC1,CUPOXWMPURIJRZ-UHFFFAOYSA-N,C25H30N4O4S,O=S(=O)(Cc1ccccc1)N1CCN(c2ccc(-c3ccccc3)nn2)CC1,52,482.1987764399999,482.60600000000034,3.2109000000000014,132.3078,84.86000000000001,0,7,10,34,9,4,3,1,1,0.36,0,0,0,0,0
EXT-FKS-0256,CHEMBL1770496,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCOCCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)c(C)nn(-c2ccccc2)c1=O,JQOOHBVBURATRC-UHFFFAOYSA-N,C26H32N4O5S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,55,512.209341124,512.6320000000002,2.60822,139.4107999999999,93.97,0,7,10,36,10,4,3,1,1,0.38461538461538464,0,0,0,0,0
EXT-FKS-0257,CHEMBL1770497,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCOCCOc1nn(-c2ccccc2)c(=O)c(OCCOCC)c1N1CCN(S(=O)(=O)Cc2ccccc2)CC1,ZMLDOJZKQYZKTJ-UHFFFAOYSA-N,C29H38N4O7S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,54,586.246120556,586.7110000000004,2.7151000000000005,156.6617999999997,112.42999999999998,0,9,15,41,12,4,3,1,1,0.4482758620689655,0,0,0,0,0
EXT-FKS-0258,CHEMBL1770498,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCOCCOc1cc(-c2ccccc2)ccc1N1CCN(S(=O)(=O)Cc2ccccc2)CC1,LWEBUIWNAVSZAT-UHFFFAOYSA-N,C27H32N2O4S,O=S(=O)(Cc1ccccc1)N1CCN(c2ccc(-c3ccccc3)cc2)CC1,50,480.20827850399996,480.63000000000034,4.420900000000004,136.71779999999993,59.080000000000005,0,5,10,34,7,4,3,1,1,0.3333333333333333,0,0,0,0,0
EXT-FKS-0259,CHEMBL1770499,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,CCCCCCc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)ncn(-c2cccc(Cl)c2)c1=O,GNQXBBBQDNOWTN-UHFFFAOYSA-N,C27H33ClN4O3S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)ncn1-c1ccccc1,60,528.1961895960001,529.1060000000001,4.660700000000004,145.54179999999982,75.51,0,5,10,36,9,4,3,1,1,0.4074074074074074,0,0,0,0,0
EXT-FKS-0260,CHEMBL1770500,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(-c2ccc(F)cc2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,YKTKWCRGVSBVGY-UHFFFAOYSA-N,C27H25FN4O3S,O=c1c(-c2ccccc2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,51,504.1631398800001,504.5870000000002,3.6906000000000025,138.07979999999986,75.51000000000002,0,5,6,36,9,5,4,1,1,0.18518518518518517,0,0,0,0,0
EXT-FKS-0261,CHEMBL1770501,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1.0,yes,O=c1c(-c2ccc(F)cc2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)ccn1-c1ccccc1,LJTCPSBIRXCOOP-UHFFFAOYSA-N,C28H26FN3O3S,O=c1c(-c2ccccc2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)ccn1-c1ccccc1,49,503.167890912,503.5990000000002,4.295600000000004,140.28479999999985,62.620000000000005,0,4,6,36,8,5,4,1,1,0.17857142857142858,0,0,0,0,0
