dataset_version,external_compound_id,preferred_name,compound_family,strict_inclusion_class,source_ids,smiles_canonical,canonical_smiles_rdkit,inchikey,inchikey_rdkit,rdkit_parse_ok,structure_ready_for_2d_modeling,auto_review_decision,auto_review_confidence,auto_mechanism_scope,auto_fks1_specificity,external_training_role,mechanism_classification_label,label_weight_external_pretraining,use_for_external_pretraining_v0_1,use_for_external_chemical_space_v0_1,use_for_papulacandin_exact_activity_regression,exact_activity_regression_exclusion_reason,manual_review_required_before_final_claim,accepted_direct_evidence_rows,high_confidence_direct_rows,medium_high_confidence_direct_rows,fks1_specific_direct_rows,target_unchecked_direct_rows,unique_source_reference_count,activity_rows_total,activity_rows_with_converted_uM,activity_endpoint_type_count,activity_organism_count,activity_source_reference_count,direct_evidence_rows_reviewed,direct_evidence_high_rows,direct_evidence_medium_high_rows,direct_evidence_fks1_specific_rows,direct_exact_value_rows,best_direct_exact_value_uM,best_direct_exact_p_activity,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,saturated_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit,double_bonds_unassigned_ez_rdkit,duplicate_inchikey_group_size,duplicate_rdkit_smiles_group_size,evidence_summary,recommended_action,manual_override_decision,manual_note,rdkit_parse_error,data_origin,whole_cell_label_direct_rows
external_fks_model_ready_v0_1,EXT-FKS-0295,CHEMBL2046742,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2046742,Cc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,Cc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,HKDMLGUOJQXJFG-MDCBPPBZSA-N,HKDMLGUOJQXJFG-MDCBPPBZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.1254,6.902,C27H35ClN6O4S,O=C(Nc1ccccc1)/C(=C/N1CCN(S(=O)(=O)NCc2ccccc2)CC1)OCC1CC1,74,574.2129022799999,575.1350000000001,3.4991900000000005,153.68129999999977,140.85000000000002,4,7,11,39,12,4,2,2,2,0.4074074074074074,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of glucan synthase in Candida albicans BWP17 membrane'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0296,CHEMBL2046743,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2046743,COc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,COc1ccc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)cc1N,IFXFZRFLZSPXHF-ZHSDHNBTSA-N,IFXFZRFLZSPXHF-ZHSDHNBTSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.2372,6.625,C27H35ClN6O5S,O=C(Nc1ccccc1)/C(=C/N1CCN(S(=O)(=O)NCc2ccccc2)CC1)OCC1CC1,76,590.2078168999999,591.134,3.199370000000001,155.49629999999974,150.08,4,8,12,40,13,4,2,2,2,0.4074074074074074,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of glucan synthase in Candida albicans BWP17 membrane'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0297,CHEMBL2046744,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2046744,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccnc(N)c3)CC2)CC1,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccnc(N)c3)CC2)CC1,RPGYKKMLMMHOJA-RVUSSSHYSA-N,RPGYKKMLMMHOJA-RVUSSSHYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.4098,6.387,C25H32ClN7O4S,O=C(Nc1ccccc1)C(=CN1CCN(S(=O)(=O)NCc2ccncc2)CC1)OCC1CC1,75,561.1925011840001,562.096,2.58577,146.73929999999984,153.73999999999998,4,8,11,38,13,4,2,2,2,0.4,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of glucan synthase in Candida albicans BWP17 membrane'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0298,CHEMBL2046745,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2046745,CC(NS(=O)(=O)N1CCN(/C(C=N)=C(\OCC2(C)CC2)C(=O)Nc2cccc(Cl)c2)CC1)c1cccc(N)c1,CC(NS(=O)(=O)N1CCN(/C(C=N)=C(\OCC2(C)CC2)C(=O)Nc2cccc(Cl)c2)CC1)c1cccc(N)c1,CKUYFIGFIXRPQB-DGWSVMLTSA-N,CKUYFIGFIXRPQB-DGWSVMLTSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.5225,6.282,C27H35ClN6O4S,O=C(Nc1ccccc1)/C(=C/N1CCN(S(=O)(=O)NCc2ccccc2)CC1)OCC1CC1,73,574.2129022799999,575.1350000000002,3.7517700000000014,153.65529999999976,140.85000000000002,4,7,11,39,12,4,2,2,2,0.4074074074074074,0,1,0,1,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of glucan synthase in Candida albicans BWP17 membrane'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0299,CHEMBL2046746,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2046746,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccc(N)c(F)c3)CC2)CC1,CC1(CO/C(C(=O)Nc2cccc(Cl)c2)=C(/C=N)N2CCN(S(=O)(=O)NCc3ccc(N)c(F)c3)CC2)CC1,LGYGBRKECGMKNZ-IDFMNWTKSA-N,LGYGBRKECGMKNZ-IDFMNWTKSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.1107,6.956,C26H32ClFN6O4S,O=C(Nc1ccccc1)C(=CN1CCN(S(=O)(=O)NCc2ccccc2)CC1)OCC1CC1,74,578.187830404,579.0980000000001,3.3298700000000014,148.90229999999983,140.85,4,7,11,39,13,4,2,2,2,0.38461538461538464,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of glucan synthase in Candida albicans BWP17 membrane'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0300,CHEMBL2046747,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2046747,Cc1cc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)ccc1N,Cc1cc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)ccc1N,AYXAGJVEMYYBEO-MDCBPPBZSA-N,AYXAGJVEMYYBEO-MDCBPPBZSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.108,6.967,C27H35ClN6O4S,O=C(Nc1ccccc1)/C(=C/N1CCN(S(=O)(=O)NCc2ccccc2)CC1)OCC1CC1,73,574.2129022799999,575.1350000000001,3.4991900000000014,153.68129999999977,140.85000000000002,4,7,11,39,12,4,2,2,2,0.4074074074074074,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of glucan synthase in Candida albicans BWP17 membrane'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0301,CHEMBL2046748,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2046748,COc1cc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)ccc1N,COc1cc(CNS(=O)(=O)N2CCN(/C(C=N)=C(\OCC3(C)CC3)C(=O)Nc3cccc(Cl)c3)CC2)ccc1N,CUKXJPIKGWWGJY-ZHSDHNBTSA-N,CUKXJPIKGWWGJY-ZHSDHNBTSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.1576,6.803,C27H35ClN6O5S,O=C(Nc1ccccc1)/C(=C/N1CCN(S(=O)(=O)NCc2ccccc2)CC1)OCC1CC1,75,590.2078168999999,591.134,3.19937,155.49629999999974,150.08,4,8,12,40,13,4,2,2,2,0.4074074074074074,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of glucan synthase in Candida albicans BWP17 membrane'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0302,CHEMBL2059384,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059384,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cc(F)cc(F)c1,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cc(F)cc(F)c1,IFMUPVGLPJYBKK-UHFFFAOYSA-N,IFMUPVGLPJYBKK-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.05658,7.247,C26H28F2N4O4S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,58,530.179932816,530.5970000000003,3.4841000000000024,135.48579999999993,84.74000000000001,0,6,7,37,11,5,3,2,2,0.38461538461538464,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0303,CHEMBL2059385,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059385,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,RQZFIXAQFYCVNV-UHFFFAOYSA-N,RQZFIXAQFYCVNV-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1.476,5.831,C27H31ClN4O4S,O=c1c(OC2CCCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,60,542.175454152,543.0890000000003,4.249400000000004,145.1967999999998,84.74000000000001,0,6,7,37,10,5,3,2,2,0.4074074074074074,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0304,CHEMBL2059473,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059473,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccccc4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,CC1(COc2c(N3CCN(S(=O)(=O)Cc4ccccc4)CC3)cnn(-c3cccc(Cl)c3)c2=O)CC1,SSXYYDBAADWFIY-UHFFFAOYSA-N,SSXYYDBAADWFIY-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.0568,7.246,C26H29ClN4O4S,O=c1c(OCC2CC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,62,528.159804088,529.0620000000001,3.7168000000000028,140.53179999999986,84.74000000000001,0,6,8,36,10,5,3,2,2,0.38461538461538464,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0305,CHEMBL2059474,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059474,O=c1c(OCC2(CF)CC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,O=c1c(OCC2(CF)CC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,GYPJLFYAENCNCK-UHFFFAOYSA-N,GYPJLFYAENCNCK-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.05493,7.26,C26H28ClFN4O4S,O=c1c(OCC2CC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,64,546.150382276,547.0520000000002,3.666400000000002,140.83279999999982,84.74000000000001,0,6,9,37,11,5,3,2,2,0.38461538461538464,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0306,CHEMBL2059475,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059475,O=c1c(OC2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,O=c1c(OC2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,VGFZKRGOLVBHHK-UHFFFAOYSA-N,VGFZKRGOLVBHHK-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.9189,6.037,C26H29ClN4O5S,O=c1c(OC2CCOCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,61,544.1547187080001,545.0610000000003,3.0957000000000017,142.16479999999981,93.97,0,7,7,37,11,5,3,2,2,0.38461538461538464,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0307,CHEMBL2059476,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059476,O=c1c(OC2CCC(O)C2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,O=c1c(OC2CCC(O)C2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,QKTQLHGRIIVDNH-UHFFFAOYSA-N,QKTQLHGRIIVDNH-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1.654,5.781,C26H29ClN4O5S,O=c1c(OC2CCCC2)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,64,544.1547187080001,545.0610000000003,2.8301000000000007,141.96959999999982,104.97,1,7,7,37,11,5,3,2,2,0.38461538461538464,0,2,0,2,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0308,CHEMBL2059477,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059477,CC(C)(O)CCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2cc(F)cc(F)c2)c1=O,CC(C)(O)CCOc1c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn(-c2cc(F)cc(F)c2)c1=O,UOIYCOGGABDQKV-UHFFFAOYSA-N,UOIYCOGGABDQKV-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0.5655,6.248,C26H30F2N4O5S,O=c1cc(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,63,548.1904975000001,548.6120000000002,2.7025000000000006,139.0115999999999,104.97,1,7,9,38,12,4,3,1,1,0.38461538461538464,0,0,0,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0309,CHEMBL2059478,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059478,O=c1c(OC2CCCc3ncccc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,O=c1c(OC2CCCc3ncccc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,HLAPERRSNMTSLZ-UHFFFAOYSA-N,HLAPERRSNMTSLZ-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,6.766,5.17,C30H30ClN5O4S,O=c1c(OC2CCCc3ncccc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,71,591.17070312,592.1210000000002,4.389300000000004,158.2397999999996,97.63,0,7,7,41,11,6,4,2,1,0.3,0,1,0,1,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
external_fks_model_ready_v0_1,EXT-FKS-0310,CHEMBL2059479,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL2059479,O=c1c(OC2CCc3cccnc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,O=c1c(OC2CCc3cccnc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1cccc(Cl)c1,ANDIUCRJLWHYQF-UHFFFAOYSA-N,ANDIUCRJLWHYQF-UHFFFAOYSA-N,yes,yes,auto_accept_direct_FKS_or_glucan_synthase,high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,pretraining_positive_high_confidence_direct_FKS,1,1.0,yes,yes,no,external_database_assays_are_heterogeneous_do_not_pool_with_curated_papulacandin_MIC,optional_spot_check,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1.386,5.858,C29H28ClN5O4S,O=c1c(OC2CCc3cccnc32)c(N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cnn1-c1ccccc1,69,577.1550530559999,578.0940000000003,3.9992000000000028,153.62279999999964,97.63,0,7,7,40,11,6,4,2,1,0.27586206896551724,0,1,0,1,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Inhibition of 1,3-beta-D-glucan synthase in Candida albicans BWP17 membranes'",can_enter_strict_external_FKS_or_glucan_synthase_candidate_set_after_optional_spot_check,,,,external_database_field_review,0
