dataset_version,pretraining_compound_id,source_compound_id,compound_name,pretraining_source_class,pretraining_binary_label,label_confidence,sample_weight,background_subtype,compound_family,mw_band,canonical_smiles_rdkit,inchikey,molecular_formula,murcko_scaffold_smiles,ecfp4_on_bits,exact_mw_rdkit,mol_wt_rdkit,clogp_rdkit,mol_mr_rdkit,tpsa_rdkit,hbd_rdkit,hba_rdkit,rotb_rdkit,heavy_atom_count_rdkit,hetero_atom_count_rdkit,ring_count_rdkit,aromatic_ring_count_rdkit,aliphatic_ring_count_rdkit,fsp3_rdkit,formal_charge_rdkit,stereo_centers_total_rdkit,stereo_centers_assigned_rdkit,stereo_centers_unassigned_rdkit
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0439,EXT-FKS-0439,CHEMBL135010,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Cc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,JEVPGEQVOZXWRA-UHFFFAOYSA-N,C21H19N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,41,313.15789760800004,313.40400000000005,4.824320000000004,96.87570000000002,33.61,1,1,4,24,3,4,4,0,0.09523809523809523,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0440,EXT-FKS-0440,CHEMBL135036,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1Cl,QDEDFXAQPPQYEW-UHFFFAOYSA-N,C20H15Cl2N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,367.06430284000004,368.26700000000005,5.822700000000004,102.15870000000001,33.61,1,1,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0441,EXT-FKS-0441,CHEMBL135059,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)c(Cl)c1,BHLRUOGOYQUJHE-UHFFFAOYSA-N,C20H13Cl4N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,42,434.98635813600004,437.15700000000015,7.129500000000003,112.17869999999999,33.61,1,1,4,27,7,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0442,EXT-FKS-0442,CHEMBL135071,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,O=[N+]([O-])c1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,ZZLWYSBRYWHHQI-UHFFFAOYSA-N,C20H16N4O2,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,47,344.127325752,344.374,4.424100000000003,98.79310000000001,76.75,1,3,5,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0443,EXT-FKS-0443,CHEMBL135184,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,O=[N+]([O-])c1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,OGNAJABMDPRKPP-UHFFFAOYSA-N,C20H14Cl2N4O2,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,51,412.04938104800004,413.2640000000001,5.730900000000003,108.81309999999999,76.75,1,3,5,28,8,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0444,EXT-FKS-0444,CHEMBL135215,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1,RLRHBWNNGBDKCM-UHFFFAOYSA-N,C20H15Cl2N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,43,367.06430284000004,368.26700000000005,5.822700000000004,102.15870000000001,33.61,1,1,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0445,EXT-FKS-0445,CHEMBL135421,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1Cl,XVUBDJKFEBNYCA-UHFFFAOYSA-N,C20H14Cl3N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,401.025330488,402.7120000000001,6.476100000000003,107.16870000000002,33.61,1,1,4,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0446,EXT-FKS-0446,CHEMBL135425,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)c(Cl)c2)n2ccnc2)c(Cl)c1,ZOYMPLYCEMBDBQ-UHFFFAOYSA-N,C20H13Cl4N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,46,434.9863581360001,437.15700000000015,7.129500000000003,112.17869999999999,33.61,1,1,4,27,7,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0447,EXT-FKS-0447,CHEMBL135566,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Fc1ccc(C2(Cn3ccnc3)OCc3ccccc32)c(F)c1,JKIKEPNBNHAHQE-UHFFFAOYSA-N,C18H14F2N2O,c1ccc(C2(Cn3ccnc3)OCc3ccccc32)cc1,46,312.10741950799996,312.3190000000001,3.6353000000000026,80.59600000000003,27.05,0,2,3,23,5,4,3,1,0.16666666666666666,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0448,EXT-FKS-0448,CHEMBL135571,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Fc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2)n2ccnc2)cc1,NITRGXPXGDACOH-UHFFFAOYSA-N,C20H15ClFN3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,44,351.09385338000004,351.812,5.308400000000003,97.1067,33.61,1,1,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0449,EXT-FKS-0449,CHEMBL135717,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Cc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2)n2ccnc2)cc1,ZGYHIWUURNRLMH-UHFFFAOYSA-N,C21H18ClN3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,43,347.118925256,347.84900000000005,5.477720000000004,101.88570000000001,33.61,1,1,4,25,4,4,4,0,0.09523809523809523,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0450,EXT-FKS-0450,CHEMBL135749,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Nc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,WHBXFKZDJXQRSD-UHFFFAOYSA-N,C20H18N4,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,42,314.153146576,314.39200000000005,4.098100000000002,96.5511,59.63,2,2,4,24,4,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0451,EXT-FKS-0451,CHEMBL135847,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Nc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2)n2ccnc2)cc1,CLXCDAGFVFMNSV-UHFFFAOYSA-N,C20H17ClN4,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,44,348.11417422400007,348.83700000000005,4.751500000000004,101.5611,59.63,2,2,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0452,EXT-FKS-0452,CHEMBL212799,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,O=C1Nc2cc3c(-c4ccccc4)c(-c4ccccc4)n(-c4ccc(Cl)cc4)c(=O)c3cc2C(c2ccccc2)N1,FGKHVLAIDPLUKN-UHFFFAOYSA-N,C35H24ClN3O2,O=C1Nc2cc3c(-c4ccccc4)c(-c4ccccc4)n(-c4ccccc4)c(=O)c3cc2C(c2ccccc2)N1,51,553.155704688,554.0490000000002,8.202600000000006,165.86639999999971,63.13,2,2,4,41,6,7,6,1,0.02857142857142857,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0453,EXT-FKS-0453,CHEMBL215800,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,O=C1NCc2cc3c(=O)n(-c4ccc(Cl)cc4)c(-c4ccccc4)c(-c4ccccc4)c3cc2N1,CMNKKBYYRFDXPO-UHFFFAOYSA-N,C29H20ClN3O2,O=C1NCc2cc3c(=O)n(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3cc2N1,48,477.12440456,477.9510000000002,6.613200000000005,141.2853999999998,63.13,2,2,3,35,6,6,5,1,0.034482758620689655,0,0,0,0
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0455,EXT-FKS-0455,CHEMBL3037887,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,1300-2200,C/C=C1\NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C(O)C(CCCCCCCCCCC)O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)[C@@H](C)OC(=O)[C@H](CCC(N)=O)NC(=O)[C@H]([C@@H](C)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)N(C)C(=O)CNC(=O)[C@H](CCC(N)=O)NC1=O,NXXPOVNJKQHHHA-CEVSDLKMSA-N,C68H109N11O28,C=C1NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)CCO[C@H]2CCCCO2)COC(=O)CNC(=O)[C@H](CO[C@H]2CCCCO2)NC(=O)CNC(=O)CNC1=O,125,1527.7443518479995,1528.669,-7.255900000000028,370.0282000000008,625.0400000000002,21,28,31,107,39,4,1,3,0.7058823529411765,0,23,21,2
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0456,EXT-FKS-0456,CHEMBL315874,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)cc1,PBNJEFLDXFIGNG-UHFFFAOYSA-N,C20H14Cl3N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,43,401.025330488,402.7120000000001,6.476100000000003,107.1687,33.61,1,1,4,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0457,EXT-FKS-0457,CHEMBL334362,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(C2(Cn3ccnc3)OCc3ccccc32)cc1,AQOOHFNULDBPND-UHFFFAOYSA-N,C18H15ClN2O,c1ccc(C2(Cn3ccnc3)OCc3ccccc32)cc1,43,310.08729078000005,310.78400000000005,4.010500000000002,85.69000000000004,27.05,0,2,3,22,4,4,3,1,0.16666666666666666,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0458,EXT-FKS-0458,CHEMBL334366,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)c(Cl)c1,YVZNNBJVUUZYEA-UHFFFAOYSA-N,C20H15Cl2N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,367.06430284000004,368.26700000000005,5.822700000000004,102.15870000000001,33.61,1,1,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0459,EXT-FKS-0459,CHEMBL334526,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Nc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1,WNHIOMOBKXIISL-UHFFFAOYSA-N,C20H17ClN4,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,348.11417422400007,348.83700000000005,4.751500000000004,101.5611,59.63,2,2,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0460,EXT-FKS-0460,CHEMBL334663,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Cc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2Cl)n2ccnc2)cc1,KSEPOVJOHNQJHZ-UHFFFAOYSA-N,C21H17Cl2N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,46,381.07995290400004,382.29400000000004,6.131120000000004,106.8957,33.61,1,1,4,26,5,4,4,0,0.09523809523809523,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0461,EXT-FKS-0461,CHEMBL334968,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)c(Cl)c1,HYRNBFYDVQCQIM-UHFFFAOYSA-N,C24H18Cl2N4,c1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1,50,432.09085193600004,433.3420000000001,6.613400000000005,121.4857,38.54,1,1,5,30,6,5,5,0,0.041666666666666664,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0462,EXT-FKS-0462,CHEMBL335216,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,O=[N+]([O-])c1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)cc1,SDMAYONUBXMJRC-UHFFFAOYSA-N,C20H15ClN4O2,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,50,378.0883534000001,378.8190000000001,5.077500000000003,103.8031,76.75,1,3,5,27,7,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0463,EXT-FKS-0463,CHEMBL335240,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(-c2c[nH]cc2C(c2ccc(-c3ccccc3)cc2)n2ccnc2)cc1,HWSJKRRNBGOLBM-UHFFFAOYSA-N,C26H20ClN3,c1ccc(-c2ccc(C(c3c[nH]cc3-c3ccccc3)n3ccnc3)cc2)cc1,44,409.13457532000007,409.9200000000001,6.836300000000006,122.58469999999998,33.61,1,1,5,30,4,5,5,0,0.038461538461538464,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0464,EXT-FKS-0464,CHEMBL335487,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,c1ccc(-c2ccc(C3(Cn4ccnc4)OCc4ccccc43)cc2)cc1,FUJSNWGMDYDZLE-UHFFFAOYSA-N,C24H20N2O,c1ccc(-c2ccc(C3(Cn4ccnc4)OCc4ccccc43)cc2)cc1,43,352.15756325999996,352.437,5.024100000000003,106.11600000000003,27.05,0,2,4,27,3,5,4,1,0.125,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0465,EXT-FKS-0465,CHEMBL335642,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(CC2(Cn3ccnc3)OCc3ccccc32)cc1,QBBKCKCXBCFCPK-UHFFFAOYSA-N,C19H17ClN2O,c1ccc(CC2(Cn3ccnc3)OCc3ccccc32)cc1,44,324.10294084400005,324.81100000000004,4.204900000000002,90.29200000000003,27.05,0,2,4,23,4,4,3,1,0.21052631578947367,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0466,EXT-FKS-0466,CHEMBL335688,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccccc1-c1c[nH]cc1C(c1ccccc1)n1ccnc1,UIUQYKIPNAKHHU-UHFFFAOYSA-N,C20H16ClN3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,41,333.103275192,333.82200000000006,5.169300000000004,97.14870000000002,33.61,1,1,4,24,4,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0467,EXT-FKS-0467,CHEMBL335690,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(C(c2c[nH]cc2-c2ccccc2Cl)n2ccnc2)c(Cl)c1,SDRUARWGCORIAG-UHFFFAOYSA-N,C20H14Cl3N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,401.025330488,402.7120000000001,6.476100000000003,107.16870000000002,33.61,1,1,4,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0468,EXT-FKS-0468,CHEMBL335835,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Fc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2Cl)n2ccnc2)cc1,YMZXYTOVMUCBFK-UHFFFAOYSA-N,C20H14Cl2FN3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,47,385.054881028,386.25700000000006,5.961800000000003,102.1167,33.61,1,1,4,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0469,EXT-FKS-0469,CHEMBL335875,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(C2(Cn3ccnc3)OCCc3ccccc32)cc1,RJLDOMZTZILLOI-UHFFFAOYSA-N,C19H17ClN2O,c1ccc(C2(Cn3ccnc3)OCCc3ccccc32)cc1,45,324.10294084400005,324.81100000000004,4.053000000000003,90.55700000000003,27.05,0,2,3,23,4,4,3,1,0.21052631578947367,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0470,EXT-FKS-0470,CHEMBL336151,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1Cl,OVOQXMFWIPCZMN-UHFFFAOYSA-N,C20H15Cl2N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,367.06430284000004,368.26700000000005,5.822700000000004,102.15870000000001,33.61,1,1,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0471,EXT-FKS-0471,CHEMBL336418,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Cc1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,XQCNGRBRGBLSCF-UHFFFAOYSA-N,C21H17Cl2N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,381.07995290400004,382.29400000000004,6.131120000000004,106.8957,33.61,1,1,4,26,5,4,4,0,0.09523809523809523,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0472,EXT-FKS-0472,CHEMBL336527,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(C(c2c[nH]cc2-c2ccccc2)n2ccnc2)cc1,DDOGGMRPOOHGHD-UHFFFAOYSA-N,C20H16ClN3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,42,333.103275192,333.822,5.169300000000004,97.14870000000002,33.61,1,1,4,24,4,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0473,EXT-FKS-0473,CHEMBL336567,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Fc1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,MFVIYKYXLRUUAJ-UHFFFAOYSA-N,C20H14Cl2FN3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,46,385.054881028,386.25700000000006,5.961800000000003,102.1167,33.61,1,1,4,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0474,EXT-FKS-0474,CHEMBL336946,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,OWIBGQINWFGTJY-UHFFFAOYSA-N,C20H14Cl3N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,45,401.02533048800007,402.7120000000001,6.476100000000003,107.1687,33.61,1,1,4,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0475,EXT-FKS-0475,CHEMBL337258,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,OC1OC(Cn2cncn2)(c2ccc(Cl)cc2)c2ccccc21,SRWHPWFUWXNUSV-UHFFFAOYSA-N,C17H14ClN3O2,c1ccc(C2(Cn3cncn3)OCc3ccccc32)cc1,44,327.077454368,327.7710000000001,2.8964000000000008,84.74080000000004,60.17,1,4,3,23,6,4,3,1,0.17647058823529413,0,2,0,2
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0476,EXT-FKS-0476,CHEMBL337263,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)c(Cl)c2)n2ccnc2)cc1,FTYNXBTULMRXPC-UHFFFAOYSA-N,C20H14Cl3N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,44,401.02533048800007,402.712,6.476100000000003,107.1687,33.61,1,1,4,26,6,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0477,EXT-FKS-0477,CHEMBL378206,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,O=C1Nc2cc3c(-c4ccccc4)c(-c4ccccc4)n(-c4ccccc4)c(=O)c3cc2C(c2ccccc2)N1,UNFSRWWLGMRJRF-UHFFFAOYSA-N,C35H25N3O2,O=C1Nc2cc3c(-c4ccccc4)c(-c4ccccc4)n(-c4ccccc4)c(=O)c3cc2C(c2ccccc2)N1,47,519.19467704,519.6040000000003,7.549200000000007,160.8563999999997,63.13,2,2,4,40,5,7,6,1,0.02857142857142857,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0478,EXT-FKS-0478,CHEMBL379708,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,COc1ccc(-n2c(-c3ccccc3)c(-c3ccccc3)c3cc4c(cc3c2=O)C(c2ccccc2)NC(=O)N4)cc1,YNGIITRALVHCNQ-UHFFFAOYSA-N,C36H27N3O3,O=C1Nc2cc3c(-c4ccccc4)c(-c4ccccc4)n(-c4ccccc4)c(=O)c3cc2C(c2ccccc2)N1,55,549.205241724,549.6300000000003,7.557800000000006,167.40839999999972,72.36,2,3,5,42,6,7,6,1,0.05555555555555555,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0479,EXT-FKS-0479,CHEMBL379743,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,O=C1NCc2cc3c(=O)n(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3cc2N1,LGUVBHHXXIOACN-UHFFFAOYSA-N,C29H21N3O2,O=C1NCc2cc3c(=O)n(-c4ccccc4)c(-c4ccccc4)c(-c4ccccc4)c3cc2N1,43,443.16337691200005,443.50600000000014,5.959800000000005,136.2753999999999,63.13,2,2,3,34,5,6,5,1,0.034482758620689655,0,0,0,0
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0480,EXT-FKS-0480,CHEMBL413746,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,400-600,Clc1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1Cl,PIOGSIGDIAIBBK-UHFFFAOYSA-N,C24H18Cl2N4,c1ccc(-c2c[nH]cc2C(c2ccc(-n3cccc3)cc2)n2ccnc2)cc1,49,432.09085193600004,433.3420000000001,6.613400000000005,121.4857,38.54,1,1,5,30,6,5,5,0,0.041666666666666664,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0481,EXT-FKS-0481,CHEMBL414435,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,Clc1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2)n2ccnc2)cc1,DBDGQVVQYMKPAS-UHFFFAOYSA-N,C20H15Cl2N3,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,39,367.06430284000004,368.26700000000005,5.822700000000004,102.15870000000001,33.61,1,1,4,25,5,4,4,0,0.05,0,1,0,1
fks_pretraining_dataset_v0_1,BG-EXCL-EXT-FKS-0482,EXT-FKS-0482,CHEMBL434425,background_reviewed_strict_exclusion,0,background_medium,0.65,reviewed_no_direct_fks_evidence_background,mixed_fks,150-400,O=[N+]([O-])c1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2)n2ccnc2)cc1,ZYDLLSCLUINMDN-UHFFFAOYSA-N,C20H15ClN4O2,c1ccc(-c2c[nH]cc2C(c2ccccc2)n2ccnc2)cc1,49,378.0883534000001,378.8190000000001,5.077500000000003,103.8031,76.75,1,3,5,27,7,4,4,0,0.05,0,1,0,1
